"type","environment","flow","state","ownerId","created","modified"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","1_Backup_Planilla","Stopped","3bf04610-69d1-46c4-a72b-3339c1444c79","2023-09-13","2023-09-20"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","992 pendientes","Stopped","b39580c6-a0f2-4691-b00f-d599dcc1ec97","2024-02-14","2026-03-05"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ACTUALIZAR DASH OTS PILAR MP","Started","dd3d2f48-7492-4618-a5c8-2427ab23657d","2025-01-06","2025-01-08"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ACTUALIZAR OFISMART - BI GASTOS","Stopped","dd3d2f48-7492-4618-a5c8-2427ab23657d","2024-05-09","2024-05-09"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ACTUALIZAR SAP - BI OTS","Started","dd3d2f48-7492-4618-a5c8-2427ab23657d","2024-05-02","2024-07-24"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ACUMULAR FOR","Stopped","e5989de5-b1b7-4d05-acc3-18fd09b67657","2025-10-14","2025-10-21"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ACUOSO","Stopped","c5a9d275-dbe4-4b1d-93a1-f66e20584d8a","2025-06-27","2025-06-27"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ACUOSO","Started","3fc19695-9bdf-4e13-b59f-e9ce55412e25","2026-01-09","2026-05-04"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ADH Y PPH","Started","3fc19695-9bdf-4e13-b59f-e9ce55412e25","2026-01-09","2026-05-04"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ADH y PPH","Stopped","c5a9d275-dbe4-4b1d-93a1-f66e20584d8a","2025-05-08","2025-05-22"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","AMP","Stopped","c5a9d275-dbe4-4b1d-93a1-f66e20584d8a","2025-06-27","2025-06-27"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","AMP","Suspended","3fc19695-9bdf-4e13-b59f-e9ce55412e25","2026-01-09","2026-01-09"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ANULAR ENTREGA VEDA","Started","e9855609-8a8c-486c-be46-aa92b4254959","2026-06-19","2026-08-04"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","APT","Suspended","3fc19695-9bdf-4e13-b59f-e9ce55412e25","2026-01-09","2026-03-04"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","APT","Stopped","c5a9d275-dbe4-4b1d-93a1-f66e20584d8a","2025-05-07","2025-05-07"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","APT EXT","Suspended","3fc19695-9bdf-4e13-b59f-e9ce55412e25","2026-01-09","2026-01-09"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ARCHIVOS DE CORREO","Stopped","4900aad9-b17e-4e45-b895-c4fa4189735d","2021-12-29","2022-01-03"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Actualizar lista de rechazos","Started","df242269-9789-4117-9b5c-b9983a73c613","2025-08-11","2025-08-14"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Acuoso","Stopped","276f5bbf-f812-4bfc-a06c-b8f97e7f70bd","2024-02-01","2025-01-21"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Adhesivos","Stopped","276f5bbf-f812-4bfc-a06c-b8f97e7f70bd","2024-02-01","2025-01-21"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","AdjuntosRegistrar","Started","c78347bc-e7c2-49b9-bf36-73f90bdd62a2","2025-10-26","2025-10-26"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Adjuntos_RegistrarFacturas","Started","c78347bc-e7c2-49b9-bf36-73f90bdd62a2","2025-09-30","2025-10-26"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Adjuntos_v3","Started","c78347bc-e7c2-49b9-bf36-73f90bdd62a2","2025-10-17","2025-10-17"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","AgenteBI_Qroma","Stopped","f83bec47-52fa-4631-9503-03b232c3a819","2026-03-26","2026-03-26"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Agregar un elemento en SharePoint y enviar un correo electrónico","Started","b13a7d6c-67f9-428d-8950-c55318101137","2026-07-20","2026-07-21"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Alerta de NC atrasadas","Stopped","4907cf86-ebc5-4d83-9a07-7fb840f8234e","2026-04-28","2026-05-11"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Alerta de NC atrasadas por Area","Started","4907cf86-ebc5-4d83-9a07-7fb840f8234e","2026-05-08","2026-06-15"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Alerta de la maestra clientes","Suspended","5e64cffd-d26f-4b3a-8070-271dd8b867ea","2026-01-29","2026-03-02"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","AlertaRNG","Started","5197eb97-f243-4c51-a45f-56c24ab47684","2026-05-05","2026-07-21"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","AlertasFacturacion","Started","5197eb97-f243-4c51-a45f-56c24ab47684","2026-06-22","2026-06-23"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ApiConnection -> Actualizar un conjunto de datos","Started","c8de3014-2af7-47be-9cd8-9e33c6325829","2024-05-10","2024-05-10"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ApiConnection -> Seleccionar,Crear tabla HTML,Enviar correo electró...","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2023-10-24","2023-10-25"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_ID-Actividad - Ensayo","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-08-25","2025-08-26"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_ID-Actividad - Migrar","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-09-26","2025-11-17"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_ID-Actividad - Registro","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-08-12","2025-10-28"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_ID-Actividadac - Registro","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-04-08","2025-08-12"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_ID-Bloqueado - LdM","Suspended","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-08-27","2025-08-27"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_QR-Aprobaciones - Aviso de solicitud","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-06-06","2025-10-29"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_QR-Aprobaciones - ISOO","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-11-04","2026-05-18"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_QR-Aprobaciones - Modelo a PowerApps","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-07-18","2025-07-21"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_QR-Generar - Codigo","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-08-18","2025-08-26"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_QR-VB - EFR","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-11-28","2025-11-28"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_QR_Muestra - Aviso de atención","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2026-02-02","2026-02-19"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_QR_Muestra - Aviso de solicitud","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-06-02","2025-11-25"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_QR_Muestra - Copia en tabla alterna","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-06-24","2025-06-27"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_QR_Reclamo - Aviso de registro","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-05-29","2025-05-29"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_QR_Reclamo - Limpiar Temporal","Suspended","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-05-22","2025-05-22"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_QR_Reclamo - Modelo a Excel - L","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-05-22","2025-05-22"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","App_QR_Reclamo - Modelo a Excel - LC","Started","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-05-06","2025-05-22"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Aprobaciones con Actualización de Tabla","Started","1d46d551-d605-4835-8b11-75ef92602eb6","2024-05-21","2024-05-24"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Asignación de documentos | Goldenbelt","Stopped","b8f01546-e250-4138-b082-ad77652093a2","2026-07-13","2026-07-15"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Asignación de documentos | Goldenbelt V2","Started","b8f01546-e250-4138-b082-ad77652093a2","2026-07-15","2026-07-15"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Auditoria Covid","Started","9ec26276-c70a-4a37-ac45-5cb100c322cf","2022-08-02","2022-08-02"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Auto completar consultas","Stopped","42dc854e-dd3f-4a2c-80f2-e10d5ec3bf10","2026-03-26","2026-04-15"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Automatic PBI SD 105 Seguimiento FCST to CSV","Suspended","9f723cb8-4865-4007-94a2-6c4bdf132680","2025-07-31","2025-07-31"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Automatic PBI SD 105 Seguimiento FCST to CSV to Excel","Stopped","9f723cb8-4865-4007-94a2-6c4bdf132680","2025-07-31","2025-07-31"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Automatiz Rev Sal","Started","c78347bc-e7c2-49b9-bf36-73f90bdd62a2","2025-08-08","2025-08-08"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Automatización de Cartas Ofertas","Stopped","e250bd6e-83cf-4356-aa18-6be692fa8e6f","2025-01-14","2025-03-27"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Automatizar PB","Started","9ec26276-c70a-4a37-ac45-5cb100c322cf","2022-09-28","2022-09-28"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","BACKUP DM_IA_JOB_03.08_step30","Stopped","c2a2ec92-b53e-4042-8d8b-e2bff44e4b1d","2026-08-05","2026-08-05"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Backup de Sistema de Planillas","Stopped","bcaa346b-7e31-40ae-8be1-abf87e382c3b","2023-09-01","2023-09-01"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Brindar accesos - Comedor 2025","Stopped","74e429e8-744a-4cbc-9594-43225e8fe04e","2024-02-23","2025-07-03"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Brindar accesos - Comedor APT","Stopped","74e429e8-744a-4cbc-9594-43225e8fe04e","2024-02-23","2025-07-03"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Button -> Crear una aprobación","Started","1d46d551-d605-4835-8b11-75ef92602eb6","2024-05-18","2024-05-18"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Button -> Enumerar las filas de una tabla,Crear tabla HTML,Enviar c...","Started","5132c070-f5be-4f31-980f-85f9aba51ba4","2025-07-17","2025-07-17"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Button -> Inicializar variable,Inicializar variable 3,Aplicar a cad...: 2","Started","1d46d551-d605-4835-8b11-75ef92602eb6","2024-05-18","2024-05-28"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Button -> Obtener contenido de archivo,Enviar correo electrónico (V2)","Started","5132c070-f5be-4f31-980f-85f9aba51ba4","2025-10-13","2025-10-13"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Button -> Obtener contenido de archivo,Redactar","Started","5132c070-f5be-4f31-980f-85f9aba51ba4","2025-09-10","2025-09-11"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","C&C - Vacaciones","Suspended","3dcda98e-ac05-4a38-8093-8823230214d8","2026-04-19","2026-04-19"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","COMITÉ DE LIMPIEZA","Started","8259e2b5-b68a-4e75-82c8-988be850b0f8","2026-04-14","2026-07-07"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","CORREOS EUROS","Stopped","19558187-c352-4892-b1ea-a6829fc6b37e","2026-07-05","2026-07-19"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","CORTE DE OFFICEVIBE","Started","8259e2b5-b68a-4e75-82c8-988be850b0f8","2026-03-18","2026-03-23"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","CSV to Excel","Suspended","9f723cb8-4865-4007-94a2-6c4bdf132680","2025-07-31","2025-07-31"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cierre de turno - correo","Started","e30bfe21-47a8-4828-865f-ee443b578d2e","2026-06-14","2026-07-16"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cierre de turno - correo T1","Started","e30bfe21-47a8-4828-865f-ee443b578d2e","2026-06-27","2026-07-16"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cierre de turno - correo T2","Started","e30bfe21-47a8-4828-865f-ee443b578d2e","2026-06-27","2026-07-16"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cierre de turno update","Started","e30bfe21-47a8-4828-865f-ee443b578d2e","2026-02-17","2026-06-01"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Clasificar correos de Creación y Reactivación de colores","Started","e6801040-9b5c-440f-a20e-8873de982679","2026-06-23","2026-06-23"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Compras correo a proveedores","Started","e30bfe21-47a8-4828-865f-ee443b578d2e","2026-03-04","2026-07-24"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Compras correo a proveedores - ROH","Started","e30bfe21-47a8-4828-865f-ee443b578d2e","2026-03-10","2026-07-24"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Confirmacion_Formulario_Qroma","Started","ff43568e-202f-4403-8df2-721c235795ad","2026-07-01","2026-07-01"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Consolidar_BPA_Agustino","Stopped","fbb32ed4-5e63-4576-acb3-6e1ad04aea2f","2025-08-08","2025-08-08"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Consolidar_MP_Agustino","Started","fbb32ed4-5e63-4576-acb3-6e1ad04aea2f","2025-08-08","2025-08-09"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ConsultaEstadoLastMile","Started","964f35fa-6c39-4b55-9535-a6d105d0eba1","2025-07-23","2025-08-11"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Control remoto","Started","d4502852-5e92-466d-a794-b02e668ec305","2025-12-09","2025-12-10"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Coordinador - Reportes mensuales","Started","3dcda98e-ac05-4a38-8093-8823230214d8","2026-04-19","2026-06-18"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Copia de: App_QR-Aprobaciones - ISO","Stopped","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-10-31","2025-10-31"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Copia de: App_QR-Aprobaciones - ISOO","Stopped","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2026-05-18","2026-05-18"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Copia de: App_QR_Muestra - Aviso de solicitud","Stopped","4c19df3f-b5d7-44f6-bcf1-6d90229b41ae","2025-11-25","2025-11-25"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Copia de: Induccion a Contratistas Version 1 copia","Stopped","d05b5922-9391-4f41-87e2-37863ee9256a","2022-10-03","2022-10-03"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Copia de: Induccion a Terceros V2 copia","Stopped","d05b5922-9391-4f41-87e2-37863ee9256a","2022-10-03","2022-10-03"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Copia de: Induccion a Terceros: Version 3 copia","Stopped","d05b5922-9391-4f41-87e2-37863ee9256a","2022-10-03","2022-10-03"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Copia de: PLANNER","Stopped","da2df52d-24d1-48e2-b7d8-9de7bd973f93","2024-11-28","2024-11-28"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Copy of - RevEmpCSV_Teams","Started","c78347bc-e7c2-49b9-bf36-73f90bdd62a2","2025-08-17","2025-08-17"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Correo","Started","88635339-2e82-4bcc-9176-856a785d24d9","2026-07-19","2026-07-19"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Correo Prueba 1","Started","19558187-c352-4892-b1ea-a6829fc6b37e","2026-07-19","2026-07-19"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","CorreoAgust","Started","19558187-c352-4892-b1ea-a6829fc6b37e","2026-07-19","2026-07-21"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Correos_X_Retiro","Started","fea86e24-067f-4e05-b061-3d53c565e517","2026-07-03","2026-07-21"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Crear resumen diario de tareas de Planner por cubo","Suspended","94317e16-618e-4e48-95c6-2488802982d8","2026-03-12","2026-03-12"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Crear resumen diario de tareas de Planner por cubo","Suspended","94317e16-618e-4e48-95c6-2488802982d8","2026-03-12","2026-03-12"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Crear un mensaje automatico en un grupo de teams","Started","e9855609-8a8c-486c-be46-aa92b4254959","2026-07-01","2026-07-01"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Crear una nota rápida para los correos electrónicos importantes","Started","b130c959-b725-4f08-914c-0ec4f905f5f8","2026-06-02","2026-06-02"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Crear una tarea en Planner desde Microsoft Forms y publicar un mensaje en Teams","Stopped","1fe6d248-991c-4db1-b0cc-0e2c619eeaf7","2023-10-09","2023-10-25"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Crear una tarea en Planner desde Microsoft Forms y publicar un mensaje en Teams: 2","Started","1fe6d248-991c-4db1-b0cc-0e2c619eeaf7","2023-10-09","2023-10-10"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Crear una tarea en Planner desde Microsoft Forms y publicar un mensaje en Teams: 3","Stopped","1fe6d248-991c-4db1-b0cc-0e2c619eeaf7","2023-10-12","2023-10-25"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Crear una tarea pendiente cuando alguien le @mencione en un correo electrónico","Stopped","05625bb4-0e26-460a-a7b6-76b29e469223","2019-06-19","2019-06-19"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Create a Planner task","Started","35e91d1b-ef07-4ae0-9abb-075c4741e311","2023-03-06","2023-03-06"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuando llega un nuevo correo electrónico (V3) -> Enviarme una notif...","Stopped","48bcf374-8302-457e-8209-99e8708edbec","2023-02-21","2023-02-21"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuando llega un nuevo correo electrónico (V3) -> For each,Crear arc...","Stopped","5e64cffd-d26f-4b3a-8070-271dd8b867ea","2025-09-25","2025-09-25"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuando llega un nuevo correo electrónico (V3) -> For each,Obtener d...","Started","314c5f41-d6e1-4f3d-9c70-ce044388a8b4","2026-04-28","2026-04-28"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuando llega un nuevo correo electrónico (V3) -> For each,Redactar,...","Started","5e64cffd-d26f-4b3a-8070-271dd8b867ea","2026-04-29","2026-04-30"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuando se crea o se modifica un elemento -> Obtener elemento","Stopped","da2df52d-24d1-48e2-b7d8-9de7bd973f93","2024-11-28","2024-11-28"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuando se crea un archivo -> Crear archivo","Suspended","5e64cffd-d26f-4b3a-8070-271dd8b867ea","2026-05-22","2026-05-22"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuando se crea un elemento -> For each,Enumerar las filas de una ta...","Stopped","da2df52d-24d1-48e2-b7d8-9de7bd973f93","2025-01-13","2025-01-14"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuando se envía una respuesta nueva -> Obtener los detalles de la r...","Started","840149d5-b1b8-41b9-b6b8-f15fae799997","2026-04-27","2026-04-27"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuando se envía una respuesta nueva -> Obtener los detalles de la r...","Started","9ec26276-c70a-4a37-ac45-5cb100c322cf","2022-08-26","2022-09-16"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuando se envía una respuesta nueva -> Obtener los detalles de la r...","Stopped","5e64cffd-d26f-4b3a-8070-271dd8b867ea","2026-03-04","2026-04-27"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuando se envía una respuesta nueva -> Obtener los detalles de la r...","Started","5e64cffd-d26f-4b3a-8070-271dd8b867ea","2026-03-27","2026-06-12"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuando se envía una respuesta nueva -> Obtener los detalles de la r...: 2","Stopped","9ec26276-c70a-4a37-ac45-5cb100c322cf","2022-10-05","2022-10-05"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuota de ecuador","Started","5e64cffd-d26f-4b3a-8070-271dd8b867ea","2025-08-26","2026-05-11"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuotas Comisionales B2B","Started","5e64cffd-d26f-4b3a-8070-271dd8b867ea","2026-04-27","2026-07-02"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuotas Juego de colores","Started","5e64cffd-d26f-4b3a-8070-271dd8b867ea","2025-08-26","2026-06-09"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuotas RGV","Started","5e64cffd-d26f-4b3a-8070-271dd8b867ea","2025-08-26","2026-06-03"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Cuotas avance de ventas","Started","5e64cffd-d26f-4b3a-8070-271dd8b867ea","2025-08-26","2026-08-03"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","CxC NIIF9 - Input Motor","Started","4e4fc93e-3450-466c-b283-0b3f53afd4a7","2026-06-27","2026-07-29"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","CxCNIIF9_ActualizarBI","Started","4e4fc93e-3450-466c-b283-0b3f53afd4a7","2026-07-29","2026-08-04"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","CxPAdjuntosCorreo","Started","c78347bc-e7c2-49b9-bf36-73f90bdd62a2","2025-11-06","2025-11-06"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","DILUYENTES","Started","3fc19695-9bdf-4e13-b59f-e9ce55412e25","2026-03-04","2026-05-04"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","DISTRIBUCIÓN","Stopped","c5a9d275-dbe4-4b1d-93a1-f66e20584d8a","2025-05-07","2025-05-07"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","DISTRIBUCIÓN","Suspended","3fc19695-9bdf-4e13-b59f-e9ce55412e25","2026-01-09","2026-03-04"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","DM_IA_JOB_03.08_step30","Started","c2a2ec92-b53e-4042-8d8b-e2bff44e4b1d","2026-07-22","2026-08-05"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Daily Download","Started","87486adb-d294-407c-afaf-b53843da65e1","2025-09-19","2025-09-19"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","De Trello a Microsoft Planner","Stopped","799fb8bc-1c26-4cd3-825a-fb6ddd488393","2019-12-22","2019-12-22"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","DemoEnvioEmail","Started","4568115f-4685-4c3e-9abe-f46e122021a3","2025-06-11","2025-06-12"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Desencadenar un flujo con una alerta controlada por datos de Power BI","Stopped","25842986-c9dd-4844-8675-084440cbb235","2020-09-25","2020-09-25"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","DeterminaIncremento","Started","c78347bc-e7c2-49b9-bf36-73f90bdd62a2","2025-08-09","2026-07-10"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Disparador - Aprobación Pedidos Bloqueados","Stopped","4e4fc93e-3450-466c-b283-0b3f53afd4a7","2026-07-23","2026-07-26"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Distribución","Stopped","276f5bbf-f812-4bfc-a06c-b8f97e7f70bd","2024-02-01","2025-01-21"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","EDUCACION Y ENTRENAMIENTO","Started","db2e3bc5-c6e3-46a5-8ae0-2a964333bef0","2025-08-23","2025-08-23"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","EJECUCIÓN DE ACTUALIZACIÓN DE FOR","Started","e5989de5-b1b7-4d05-acc3-18fd09b67657","2025-10-21","2025-10-21"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ENVIO DE RENOVACIONES","Stopped","5132c070-f5be-4f31-980f-85f9aba51ba4","2025-07-16","2026-07-10"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","ESTABILIDAD V2","Started","41472650-a829-491d-b032-47ff7ece196c","2026-08-04","2026-08-04"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Ejecutar un script de Office en Excel y, a continuación, enviar un correo electrónico","Started","f0baf478-cb91-4393-9854-8fcf29ae6c1e","2026-01-05","2026-01-05"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Enviar E-mails a Proveedores Portal","Started","c78347bc-e7c2-49b9-bf36-73f90bdd62a2","2025-08-01","2025-09-18"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Enviar Excel con respuesta de Forms","Started","b13a7d6c-67f9-428d-8950-c55318101137","2025-03-14","2025-03-14"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Enviar aprobación y seguimiento por correo electrónico","Suspended","8317c8bf-56ee-430b-99ad-d27e11c47c25","2020-07-25","2020-07-25"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Enviar archivos específicos creados en OneDrive para la Empresa como datos adjuntos de correo electrónico","Stopped","b13a7d6c-67f9-428d-8950-c55318101137","2025-03-13","2025-03-13"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Enviar archivos específicos creados en OneDrive para la Empresa como datos adjuntos de correo electrónico","Stopped","b13a7d6c-67f9-428d-8950-c55318101137","2025-03-13","2025-03-13"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Enviar correos desde Excel","Started","4568115f-4685-4c3e-9abe-f46e122021a3","2025-06-09","2025-06-09"
